,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
105069,,,"('regular', 'bowl')",30.0,,
105070,,,"('bowl', 'go')",12.0,,
105072,,,"('bowl', 'pretty')",23.0,,
105075,,,"('rice', 'still')",21.0,,
105078,,,"('portion', 'wise')",9.0,,
105081,,,"('crab', 'like')",7.0,,
105082,,,"('like', 'asked')",13.0,,
105085,,,"('rangoon', 'good')",15.0,,
105090,,,"('min', 'get')",12.0,,
105092,,,"('thai', 'fresh')",8.0,,
105093,,,"('however', 'fresh')",6.0,,
105097,,,"('thats', 'super')",6.0,,
105098,,,"('super', 'pricey')",8.0,,
105099,,,"('pricey', 'also')",7.0,,
105100,,,"('also', 'fan')",15.0,,
105102,,,"('nice', 'offered')",16.0,,
105106,,,"('thai', 'point')",6.0,,
105112,,,"('spicy', 'super')",7.0,,
105114,,,,,"('sushi', 'feel', 'like')",10.0
105115,,,,,"('like', 'get', 'moneys')",6.0
105118,,,"('working', 'friendly')",12.0,,
105120,,,"('craved', 'sushi')",11.0,,
105122,,,"('big', 'restaurant')",16.0,,
105123,,,"('restaurant', 'rather')",15.0,,
105124,,,"('rather', 'empty')",6.0,,
105136,,,"('delicious', 'dinner')",28.0,,
105137,,,"('ever', 'tampa')",6.0,,
105138,,,"('tampa', 'great')",16.0,,
105143,,,"('chicken', 'avocado')",8.0,,
105147,,,"('sandwich', 'great')",9.0,,
105148,,,"('great', 'ingredients')",15.0,,
105153,,,"('small', 'seating')",14.0,,
105157,,,"('ingredients', 'used')",6.0,,
105158,,,"('used', 'definitely')",7.0,,
105159,,,"('stop', 'great')",12.0,,
105160,,,,,"('great', 'really', 'good')",16.0
105161,,,,,"('really', 'good', 'time')",16.0
105164,,,"('easy', 'use')",12.0,,
105168,,,"('old', 'loved')",10.0,,
105169,,,"('portions', 'will')",11.0,,
105173,,,"('business', 'really')",7.0,,
105178,,,"('small', 'unassuming')",13.0,,
105179,,,"('unassuming', 'place')",16.0,,
105182,,,"('went', 'tuna')",8.0,,
105183,,,"('bar', 'lunch')",6.0,,
105186,,,"('beautiful', 'view')",29.0,,
105187,,,"('view', 'good')",7.0,,
105191,,,"('back', 'quite')",7.0,,
105197,,,"('three', 'dipping')",8.0,,
105198,,,"('sauces', 'great')",14.0,,
105211,,,"('3', 'friends')",15.0,,
105229,,,"('visit', 'much')",10.0,,
105230,,,"('much', 'expected')",9.0,,
105237,,,"('fancy', 'good')",8.0,,
105249,,,"('hours', 'just')",9.0,,
105267,,,"('never', 'rushed')",14.0,,
105275,,,"('appetizer', 'nice')",8.0,,
105276,,,"('healthy', 'portion')",14.0,,
105280,,,,,"('want', 'sushi', 'fix')",6.0
105285,,,"('got', '50')",7.0,,
105288,,,"('entire', 'bottle')",6.0,,
105293,,,"('sure', 'tell')",12.0,,
105294,,,,,"('give', 'another', 'shot')",16.0
105299,,,"('run', 'back')",6.0,,
105312,,,"('definitely', 'worse')",7.0,,
105313,,,"('worse', 'sushi')",6.0,,
105316,,,"('great', 'excellent')",18.0,,
105319,,,"('made', 'really')",30.0,,
105322,,,"('centrally', 'located')",11.0,,
105331,,,"('place', 'intimate')",18.0,,
105332,,,"('intimate', 'dinner')",12.0,,
105336,,,,,"('least', '4', 'times')",6.0
105338,,,,,"('times', 'past', '2')",9.0
105339,,,,,"('past', '2', 'years')",7.0
105342,,,"('sushi', 'guys')",12.0,,
105359,,,"('lunch', 'pricing')",10.0,,
105360,,,"('pricing', 'can')",6.0,,
105361,,,"('tell', 'sushi')",9.0,,
105364,,,"('flavor', 'overall')",29.0,,
105367,,,,,"('fish', 'consistently', 'fresh')",7.0
105373,,,,,"('lunch', 'special', 'sushi')",23.0
105377,,,"('meal', 'around')",6.0,,
105379,,,"('able', 'watch')",16.0,,
105380,,,"('front', 'dining')",8.0,,
105384,,,"('entire', 'staff')",23.0,,
105401,,,"('extremely', 'clean')",13.0,,
105402,,,"('one', 'might')",23.0,,
105403,,,"('might', 'expect')",29.0,,
105406,,,"('nice', 'dark')",8.0,,
105409,,,"('room', 'nice')",12.0,,
105410,,,"('nice', 'romantic')",15.0,,
105422,,,"('day', 'however')",7.0,,
105424,,,,,"('didnt', 'really', 'need')",6.0
105425,,,"('specials', 'place')",13.0,,
105426,,,"('great', 'reasonably')",15.0,,
105429,,,"('dinner', '1999')",8.0,,
105430,,,"('1999', 'can')",14.0,,
105433,,,"('great', 'creative')",10.0,,
105436,,,"('may', 'able')",7.0,,
105440,,,"('go', 'tonight')",7.0,,
105442,,,,,"('ordered', 'steak', 'chicken')",6.0
105443,,,"('stars', 'sometimes')",11.0,,
105448,,,"('busy', 'dont')",25.0,,
105449,,,"('time', 'let')",7.0,"('soup', 'salad', 'ordered')",10.0
105451,,,"('rice', 'cool')",9.0,"('soup', 'salad', 'pretty')",8.0
105459,,,"('lovely', 'staff')",6.0,,
105460,,,"('great', 'sunday')",6.0,,
105461,,,"('recommend', 'pork')",10.0,,
105462,,,"('pork', 'buns')",94.0,,
105463,,,"('buns', 'chicken')",6.0,,
105464,,,"('ramen', 'im')",15.0,,
105465,,,"('away', 'one')",20.0,,
105467,,,"('tiny', 'space')",11.0,,
105469,,,"('byob', 'policy')",8.0,,
105472,,,"('egg', 'ramen')",11.0,,
105473,,,"('ramen', 'dont')",9.0,,
105482,,,"('philly', 'place')",14.0,,
105487,,,,,"('gave', 'us', 'great')",15.0
105488,,,"('loved', 'came')",7.0,,
105493,,,,,"('lo', 'mein', 'fried')",7.0
105494,,,,,"('mein', 'fried', 'rice')",9.0
105500,,,"('atmosphere', 'decent')",11.0,,
105503,,,"('well', 'yummy')",7.0,,
105506,,,"('doesnt', 'hurt')",19.0,,
105511,,,"('hangout', 'spot')",8.0,,
105518,,,,,"('shrimp', 'lo', 'mein')",17.0
105521,,,"('never', 'see')",15.0,,
105523,,,"('ive', 'multiple')",17.0,,
105528,,,"('place', 'allyoucaneat')",8.0,,
105529,,,"('allyoucaneat', 'ayce')",9.0,,
105532,,,"('decent', 'better')",6.0,,
105537,,,"('like', 'reviews')",16.0,,
105546,,,"('restaurant', 'times')",12.0,,
105547,,,"('wait', 'theres')",7.0,,
105548,,,"('always', 'lot')",10.0,,
105552,,,,,"('couldnt', 'stop', 'eating')",14.0
105553,,,"('back', 'decent')",11.0,,
105554,,,"('attentive', 'never')",16.0,,
105565,,,"('sushi', 'wide')",8.0,,
105566,,,"('never', 'trouble')",6.0,,
105569,,,"('certain', 'rolls')",20.0,,
105570,,,"('make', 'certain')",11.0,,
105571,,,"('certain', 'sushi')",7.0,,
105572,,,"('sushi', 'particular')",6.0,,
105579,,,"('finally', 'dessert')",7.0,"('rolls', 'full', 'flavor')",7.0
105581,,,"('including', 'fried')",10.0,,
105587,,,"('tea', 'must')",9.0,,
105599,,,"('love', 'local')",7.0,,
105605,,,"('delish', 'sushi')",11.0,,
105606,,,"('restaurant', 'needs')",11.0,,
105611,,,"('eat', 'table')",9.0,,
105613,,,"('disappointed', 'staff')",10.0,,
105628,,,"('reno', 'went')",7.0,,
105629,,,"('went', 'twice')",24.0,,
105651,,,"('friend', 'restaurant')",6.0,,
105652,,,,,"('rolls', 'good', 'sized')",7.0
105659,,,"('slow', 'side')",19.0,,
105661,,,,,"('four', 'star', 'rating')",18.0
105664,,,"('casual', 'yet')",10.0,,
105670,,,"('much', 'expensive')",17.0,,
105681,,,"('attentive', 'refilling')",7.0,,
105682,,,"('refilling', 'drinks')",19.0,,
105691,,,"('impress', 'date')",11.0,"('better', 'places', 'around')",10.0
105694,,,"('greeted', 'seated')",49.0,,
105698,,,"('busy', 'waitress')",10.0,,
105702,,,"('liked', 'decor')",17.0,,
105706,,,"('music', 'bit')",16.0,,
105707,,,"('loud', 'just')",8.0,,
105711,,,"('top', '40')",18.0,,
105713,,,,,"('couple', 'miles', 'away')",7.0
105719,,,"('salad', 'thought')",9.0,,
105721,,,"('meal', 'salad')",7.0,,
105722,,,"('2', 'im')",6.0,,
105727,,,"('wasnt', 'included')",9.0,,
105728,,,"('something', 'note')",9.0,,
105730,,,"('case', 'good')",7.0,,
105731,,,"('dressing', 'really')",15.0,,
105736,,,"('places', 'got')",8.0,,
105737,,,"('gyoza', 'crispy')",7.0,,
105738,,,"('flavorful', 'without')",9.0,,
105739,,,"('without', 'greasy')",9.0,,
105751,,,"('better', 'also')",20.0,,
105755,,,"('2', 'also')",7.0,,
105756,,,"('also', 'received')",13.0,,
105763,,,"('try', 'live')",6.0,,
105766,,,"('wife', 'stopped')",14.0,,
105771,,,"('fresh', 'recommend')",21.0,,
105773,,,"('eel', 'soft')",6.0,,
105780,,,"('eat', 'inside')",13.0,,
105781,,,"('inside', 'ambiance')",6.0,,
105782,,,"('ambiance', 'pretty')",19.0,,
105787,,,"('meals', 'will')",9.0,,
105792,,,"('food', 'dining')",7.0,,
105800,,,"('us', 'cool')",6.0,,
105801,,,"('cool', 'little')",36.0,,
105812,,,,,"('day', 'every', 'day')",8.0
105816,,,"('times', 'times')",7.0,,
105817,,,"('times', 'also')",18.0,,
105818,,,"('groups', '10')",6.0,,
105820,,,"('staff', 'couldnt')",7.0,,
105823,,,"('accommodating', 'even')",8.0,,
105826,,,"('got', 'quite')",9.0,,
105840,,,"('rolls', 'last')",8.0,,
105841,,,"('night', 'couldnt')",7.0,,
105842,,,"('finish', 'really')",7.0,,
105847,,,"('also', 'split')",36.0,,
105858,,,"('etc', 'really')",15.0,,
105864,,,"('recommend', 'large')",10.0,,
105869,,,"('prices', 'go')",16.0,,
105870,,,"('philly', 'ive')",9.0,,
105871,,,"('ordered', 'always')",8.0,,
105872,,,"('ready', 'fast')",7.0,,
105874,,,"('employees', 'always')",17.0,,
105875,,,"('always', 'kind')",19.0,,
105877,,,,,"('staff', 'nice', 'friendly')",14.0
105878,,,,,"('nice', 'friendly', 'sushi')",8.0
105880,,,"('online', 'orders')",9.0,"('made', 'order', 'can')",12.0
105882,,,"('pay', 'cash')",21.0,,
105895,,,,,"('found', 'sushi', 'place')",14.0
105896,,,"('inside', 'cool')",9.0,,
105898,,,"('early', 'happy')",7.0,,
105899,,,"('happy', 'hr')",11.0,,
105903,,,"('wasnt', 'menu')",27.0,,
105906,,,,,"('wife', 'craving', 'sushi')",6.0
105907,,,,,"('craving', 'sushi', 'didnt')",6.0
105910,,,"('tuna', 'sundae')",22.0,,
105913,,,"('oyster', 'mushroom')",6.0,,
105914,,,"('unique', 'roll')",15.0,,
105916,,,"('oil', 'just')",8.0,,
105921,,,"('often', 'come')",10.0,,
105923,,,"('years', 'eve')",65.0,,
105926,,,"('us', 'list')",7.0,,
105932,,,"('table', 'came')",17.0,,
105940,,,"('chicken', 'strips')",10.0,,
105941,,,"('strips', 'chicken')",7.0,,
105943,,,"('nothing', 'amazing')",27.0,,
105971,,,"('parking', 'really')",13.0,,
105973,,,"('new', 'joint')",6.0,,
105974,,,"('first', 'atmosphere')",7.0,"('head', 'sushi', 'chef')",17.0
105986,,,"('chicken', 'thai')",34.0,,
105992,,,"('place', 'prices')",32.0,,
105993,,,"('prices', 'bad')",25.0,,
105996,,,"('came', 'yelp')",7.0,,
105999,,,"('tables', 'clean')",7.0,,
106008,,,"('spicy', 'ahi')",14.0,,
106009,,,"('bowl', 'said')",6.0,,
106017,,,"('else', 'since')",10.0,,
106022,,,"('drinks', 'choose')",6.0,,
106023,,,"('try', 'hope')",6.0,,
106025,,,,,"('uni', 'sea', 'urchin')",32.0
106031,,,"('back', 'entrance')",6.0,,
106033,,,"('front', 'place')",11.0,,
106035,,,"('entry', 'way')",8.0,,
106037,,,"('person', 'working')",8.0,,
106038,,,"('working', 'front')",11.0,,
106040,,,"('order', 'usually')",12.0,,
106047,,,"('sweet', 'friendly')",9.0,,
106056,,,"('can', 'improved')",8.0,,
106060,,,"('10', 'less')",7.0,,
106071,,,,,"('found', 'new', 'favorite')",19.0
106075,,,"('well', 'want')",8.0,,
106078,,,"('youre', 'south')",6.0,,
106089,,,,,"('lunch', 'pretty', 'good')",10.0
106105,,,"('parking', 'never')",6.0,,
106143,,,"('rather', 'bland')",12.0,,
106152,,,,,"('conveyor', 'belt', 'sushi')",31.0
106161,,,"('rolls', 'personal')",7.0,,
106176,,,"('overpriced', 'rolls')",7.0,,
106177,,,,,"('sushi', 'incredibly', 'fresh')",10.0
106181,,,"('nigiri', 'served')",6.0,,
106188,,,"('offer', '2')",7.0,,
106189,,,"('2', 'per')",15.0,,
106201,,,"('fresh', 'time')",14.0,,
106207,,,"('weekend', 'lunch')",14.0,,
106208,,,"('lunch', 'hours')",51.0,,
106213,,,"('lunch', 'since')",28.0,,
106227,,,"('like', 'benihana')",6.0,,
106230,,,"('service', 'perfect')",32.0,,
106231,,,"('place', 'families')",9.0,,
106248,,,"('feel', 'little')",38.0,,
106252,,,"('place', 'may')",23.0,,
106254,,,"('located', 'busy')",11.0,,
106256,,,"('parking', 'may')",8.0,,
106265,,,"('food', 'affordable')",26.0,,
106268,,,"('cozy', 'great')",8.0,,
106275,,,"('quick', 'delicious')",25.0,,
106276,,,"('happy', 'food')",70.0,,
106277,,,"('food', 'waiter')",8.0,,
106280,,,"('friendly', 'guy')",7.0,,
106285,,,"('get', 'maki')",6.0,,
106288,,,"('decor', 'can')",10.0,,
106290,,,"('roll', 'bowl')",13.0,,
106293,,,"('different', 'combinations')",12.0,,
106298,,,"('two', 'shrimp')",22.0,,
106314,,,"('spicy', 'sweet')",38.0,,
106315,,,"('put', 'side')",7.0,,
106318,,,"('wish', 'portion')",9.0,,
106319,,,"('portion', 'little')",15.0,,
106320,,,"('bit', 'bigger')",28.0,,
106324,,,"('owner', 'really')",17.0,,
106325,,,,,"('ive', 'eaten', 'times')",13.0
106327,,,"('made', 'roll')",25.0,,
106334,,,"('rice', 'asked')",13.0,,
106343,,,,,"('next', 'time', 'ordered')",6.0
106350,,,,,"('salmon', 'roll', 'good')",18.0
106354,,,"('pretty', 'happy')",32.0,,
106356,,,"('sushi', 'soups')",15.0,,
106357,,,"('soups', 'good')",21.0,,
106365,,,"('always', 'deliver')",7.0,,
106366,,,,,"('soy', 'sauce', 'great')",8.0
106367,,,"('quickly', 'always')",12.0,,
106377,,,"('traditional', 'chinese')",43.0,,
106379,,,"('platters', 'sushi')",12.0,,
106381,,,"('tea', 'favorite')",8.0,,
106382,,,,,"('little', 'bit', 'spicy')",11.0
106389,,,"('tuna', 'can')",8.0,,
106411,,,"('pick', 'rice')",6.0,,
106413,,,"('pick', 'protein')",13.0,,
106425,,,"('3', 'scoops')",27.0,,
106432,,,"('perfect', 'takeout')",6.0,,
106433,,,"('takeout', 'food')",28.0,,
106436,,,"('like', 'dine')",6.0,,
106438,,,"('dinner', 'want')",8.0,,
106443,,,"('spot', 'usually')",6.0,,
106445,,,"('based', 'upon')",22.0,,
106447,,,"('freshness', 'ingredients')",11.0,,
106451,,,"('either', 'menu')",6.0,,
106456,,,"('place', 'ranks')",6.0,"('first', 'times', 'went')",6.0
106464,,,"('little', 'brother')",7.0,,
106466,,,"('alone', 'one')",10.0,,
106467,,,"('time', 'enjoying')",11.0,,
106468,,,"('enjoying', 'good')",6.0,,
106474,,,,,"('servers', 'friendly', 'helpful')",9.0
106480,,,"('get', 'asked')",7.0,,
106484,,,"('menu', 'pleased')",6.0,,
106485,,,"('pleased', 'find')",14.0,,
106489,,,,,"('ordered', 'drunken', 'noodles')",27.0
106498,,,,,"('amazing', 'definitely', 'recommend')",7.0
106502,,,,,"('specialty', 'rolls', 'good')",22.0
106513,,,"('offers', 'fresh')",9.0,,
106517,,,"('delicious', 'extremely')",9.0,,
106523,,,"('ended', 'finishing')",6.0,,
106524,,,,,"('4', 'star', 'sushi')",6.0
106530,,,"('perusing', 'menu')",10.0,,
106531,,,"('ordered', 'every')",8.0,,
106533,,,,,"('good', 'sushi', 'hard')",6.0
106534,,,"('stuff', 'just')",9.0,"('sushi', 'hard', 'find')",11.0
106538,,,"('one', 'downside')",22.0,,
106542,,,"('servers', 'werent')",9.0,,
106543,,,"('werent', 'exactly')",6.0,,
106545,,,"('like', 'service')",23.0,,
106549,,,"('store', 'great')",6.0,,
106550,,,"('great', 'sake')",26.0,,
106554,,,"('last', 'piece')",18.0,,
106565,,,"('place', 'winner')",11.0,,
106572,,,"('people', 'super')",13.0,"('last', 'time', 'ordered')",21.0
106573,,,"('presentation', 'awesome')",8.0,,
106580,,,"('one', 'recommendation')",6.0,,
106588,,,,,"('little', 'sushi', 'bar')",17.0
106596,,,,,"('lady', 'took', 'order')",10.0
106599,,,,,"('super', 'friendly', 'great')",9.0
106601,,,"('go', 'visit')",8.0,,
106606,,,"('area', 'japanese')",9.0,,
106611,,,"('restaurant', 'philadelphia')",11.0,,
106621,,,"('hold', 'candle')",11.0,,
106629,,,"('lot', 'attention')",8.0,,
106631,,,"('late', 'sunday')",16.0,,
106645,,,"('fresh', 'variety')",16.0,,
106649,,,"('decent', 'rice')",6.0,,
106652,,,"('enjoyed', 'rice')",8.0,,
106659,,,"('another', 'bowl')",16.0,,
106668,,,,,"('also', 'service', 'great')",6.0
106669,,,,,"('sushi', 'chef', 'excellent')",6.0
106679,,,,,"('great', 'food', 'service')",93.0
106692,,,"('came', 'restaurant')",18.0,,
106697,,,"('awesome', 'staff')",19.0,,
106701,,,,,"('picky', 'comes', 'sushi')",10.0
106702,,,"('pricey', 'considering')",6.0,,
106703,,,"('considering', 'area')",7.0,,
106704,,,"('area', 'though')",19.0,,
106705,,,"('though', 'worth')",7.0,,
106708,,,"('visiting', 'place')",19.0,,
106709,,,"('ever', 'return')",6.0,,
106715,,,"('come', 'philly')",6.0,"('really', 'wanted', 'give')",11.0
106716,,,,,"('wanted', 'give', 'try')",7.0
106718,,,"('may', 'favorite')",14.0,,
106720,,,"('presentation', 'even')",8.0,,
106721,,,"('even', 'just')",39.0,,
106724,,,,,"('go', 'eat', 'sushi')",9.0
106725,,,,,"('eat', 'sushi', 'lunch')",26.0
106727,,,"('standard', 'thai')",10.0,,
106728,,,,,"('almost', 'always', 'order')",15.0
106730,,,"('atmosphere', 'didnt')",8.0,,
106731,,,"('good', 'girlfriend')",8.0,,
106732,,,"('got', 'curry')",9.0,,
106733,,,,,"('chefs', 'choice', 'sashimi')",12.0
106736,,,"('amount', 'flavor')",9.0,,
106737,,,"('flavor', 'bit')",16.0,,
106738,,,"('bit', 'lacking')",23.0,,
106740,,,"('just', 'bland')",9.0,,
106746,,,"('back', 'started')",7.0,,
106747,,,"('going', 'wasabi')",6.0,,
106749,,,"('west', 'chester')",88.0,,
106754,,,"('closer', 'us')",10.0,,
106758,,,"('often', 'service')",12.0,,
106759,,,"('good', 'green')",26.0,,
106760,,,"('green', 'roll')",7.0,,
106761,,,"('roll', 'popular')",9.0,,
106763,,,"('takeout', 'week')",8.0,,
106765,,,"('make', 'easy')",14.0,,
106768,,,"('awesome', 'definitely')",29.0,,
106771,,,"('crowded', 'weekends')",8.0,,
106779,,,,,"('like', 'spicy', 'salmon')",7.0
106789,,,"('tasty', 'sauces')",15.0,,
106792,,,"('beautifully', 'plated')",24.0,,
106799,,,"('definitely', 'add')",8.0,,
106800,,,"('add', 'spice')",11.0,,
106803,,,"('virginia', 'street')",11.0,,
106809,,,,,"('nice', 'happy', 'hour')",14.0
106821,,,,,"('menu', 'happy', 'hour')",18.0
106827,,,,,"('one', 'lunch', 'specials')",11.0
106831,,,,,"('2', 'sushi', 'rolls')",60.0
106832,,,,,"('sushi', 'rolls', 'miso')",9.0
106839,,,"('bar', 'takes')",9.0,,
106857,,,"('wine', 'dinner')",8.0,,
106876,,,"('wife', 'also')",16.0,,
106877,,,"('ordered', 'entree')",14.0,,
106885,,,"('dumplings', 'ordered')",11.0,,
106889,,,"('dumplings', 'just')",12.0,,
106890,,,"('just', 'gone')",6.0,,
106897,,,"('entree', 'delicious')",9.0,,
106908,,,"('skewers', 'delicious')",8.0,,
106909,,,"('next', 'round')",12.0,,
106913,,,"('pork', 'cutlet')",36.0,,
106933,,,"('really', 'order')",6.0,,
106934,,,"('order', 'dumplings')",7.0,"('miso', 'soup', 'one')",16.0
106935,,,,,"('soup', 'one', 'best')",7.0
106939,,,"('offering', 'free')",6.0,,
106952,,,,,"('spider', 'roll', 'great')",6.0
106953,,,"('hidden', 'behind')",12.0,,
106954,,,"('behind', 'us')",28.0,,
106961,,,"('duck', 'egg')",10.0,,
106975,,,"('fish', 'dish')",9.0,,
106979,,,"('visit', 'server')",6.0,,
106985,,,"('ordered', 'bottle')",18.0,"('sushi', 'rolls', 'ordered')",27.0
106987,,,"('pinot', 'grigio')",25.0,,
106992,,,"('dumplings', 'arrived')",6.0,,
106995,,,"('nicely', 'prepared')",43.0,,
107007,,,"('changes', 'menu')",7.0,,
107008,,,"('menu', 'back')",10.0,,
107017,,,"('one', 'ones')",10.0,,
107024,,,"('pork', 'tonkatsu')",15.0,"('went', 'today', 'lunch')",13.0
107028,,,,,"('couple', 'times', 'always')",7.0
107030,,,,,"('always', 'wanted', 'try')",19.0
107035,,,"('ramen', 'dish')",15.0,,
107040,,,"('expecting', 'bit')",7.0,,
107048,,,,,"('sushi', 'chef', 'even')",10.0
107079,,,"('introduced', 'us')",12.0,,
107083,,,"('culinary', 'experience')",8.0,,
107094,,,"('one', 'tea')",6.0,,
107095,,,"('tea', 'pots')",6.0,,
107097,,,"('like', 'waiter')",12.0,,
107104,,,"('tea', 'pot')",13.0,,
107108,,,,,"('really', 'good', 'didnt')",10.0
107109,,,,,"('good', 'didnt', 'get')",11.0
107121,,,"('texture', 'also')",9.0,,
107122,,,"('got', 'black')",8.0,,
107124,,,"('shoyu', 'ramen')",55.0,,
107129,,,"('ramen', 'sushi')",64.0,,
107130,,,"('lunch', 'fresh')",6.0,,
107132,,,,,"('sushi', 'quality', 'great')",10.0
107133,,,"('nothing', 'remarkable')",13.0,,
107140,,,,,"('go', 'back', 'ive')",20.0
107142,,,,,"('ive', 'passed', 'place')",9.0
107144,,,"('pm', 'saturday')",27.0,,
107152,,,,,"('decided', 'try', 'something')",9.0
107158,,,"('bitesized', 'pieces')",6.0,,
107159,,,,,"('thai', 'food', 'ive')",18.0
107160,,,"('completely', 'covered')",6.0,,
107165,,,"('us', 'however')",10.0,,
107167,,,"('mango', 'sauce')",30.0,,
107172,,,,,"('yes', 'will', 'back')",8.0
107173,,,,,"('back', 'sure', 'ive')",6.0
107174,,,"('one', 'eating')",10.0,,
107176,,,,,"('restaurant', 'several', 'times')",8.0
107177,,,,,"('times', 'now', 'food')",10.0
107179,,,,,"('food', 'really', 'delicious')",14.0
107186,,,"('topped', 'honey')",6.0,,
107190,,,,,"('restaurant', 'clean', 'staff')",23.0
107191,,,,,"('clean', 'staff', 'nice')",13.0
107198,,,"('well', 'tempura')",13.0,,
107205,,,"('bonus', 'sushi')",7.0,,
107206,,,"('sushi', 'four')",7.0,,
107209,,,"('side', 'salads')",14.0,,
107211,,,"('us', 'share')",22.0,,
107213,,,"('nice', 'miso')",8.0,,
107218,,,"('miso', 'ive')",7.0,,
107221,,,"('time', 'sweet')",6.0,,
107224,,,"('cut', 'small')",19.0,,
107236,,,"('meal', 'asked')",10.0,,
107237,,,"('asked', 'side')",16.0,,
107240,,,,,"('fried', 'rice', 'sushi')",23.0
107254,,,"('giving', 'three')",6.0,,
107255,,,"('nothing', 'stood')",14.0,,
107258,,,"('creative', 'enough')",6.0,,
107263,,,"('kind', 'sweet')",9.0,,
107266,,,"('everyone', 'like')",9.0,,
