business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions
M9yGovzfImwcj31b7BztYQ,Sapporo,1593 Gallatin Pike N,Madison,TN,37115,36.2925298,-86.7021529,4,150,1,"Korean, Sushi Bars, Restaurants, Japanese",NA,True,False,2,NA,True,True,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",NA,True,NA,u'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K35N3iCyY8bWbmYlcZHFOg,Kasai Sushi Bar & Kitchen,965 N Shadeland Ave,Indianapolis,IN,46219,39.7809333,-86.0443163,4,131,1,"Buffets, Seafood, Sushi Bars, Japanese, Teppanyaki, Restaurants, Noodles, Asian Fusion",False,True,True,2,NA,True,True,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,False,True,True,False,'beer_and_wine',True,'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': True, u'romantic': None, u'classy': None, u'upscale': False}",True,True,NA,'quiet',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-Ivxg9G5OM06u3cVVfYZrw,Bin Asian Diner,18 Berlin Rd,Clementon,NJ,08021,39.804827,-74.9896605,3.5,6,0,"Sushi Bars, Food Delivery Services, Food, Japanese, Restaurants, Chinese",NA,True,NA,1,NA,True,True,NA,u'free',NA,NA,NA,NA,NA,True,NA,NA,True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jaHzk_2Drkiw94jbx85G2Q,Fuji Japanese Steak House,801 Rivergate Pkwy,Goodlettsville,TN,37072,36.302601,-86.702285,2.5,35,0,"Steakhouses, Restaurants, Japanese, Sushi Bars",NA,True,True,2,NA,True,True,NA,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,True,False,True,True,NA,u'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",NA,True,NA,u'very_loud',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rV8OE1EeyJiLmBApu9wnGw,Uzu Sushi,104 Market St,Philadelphia,PA,19106,39.949614,-75.1426123,4,98,0,"Restaurants, Sushi Bars",NA,True,True,2,NA,True,True,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,True,True,NA,u'none',False,'casual',"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,False,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,'yes_free',NA,NA,NA,NA,NA
15wZXW7U8zDZdbPy95m_Jg,Tennou Sushi Bar,1818 Manhattan Blvd,Harvey,LA,70058,29.887524,-90.056759,3.5,129,1,"Sushi Bars, Restaurants, Japanese",NA,True,False,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,True,False,True,True,NA,u'full_bar',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,'quiet',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p9BHiuqinSsE7LJzwxRx5A,Sushi Toshi,13619 St Albert Trail NW,Edmonton,AB,T5L 5E7,53.5989197264,-113.5705805054,4,16,1,"Asian Fusion, Japanese, Buffets, Restaurants, Sushi Bars",NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"{u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",NA,NA,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jmxU6DUjVaSbxxXoA28VWg,Osaka Kohai,4821 Prytania St,New Orleans,LA,70115,29.924836,-90.107078,3.5,37,0,"Sushi Bars, Restaurants, Japanese",NA,True,NA,2,NA,True,False,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,True,False,NA,False,NA,'beer_and_wine',True,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cVWOVdiHpPRzuS2FSQUgfA,Omka Grill & Sushi,"3301 Lancaster Pike, Unit 1C",Elsmere,DE,19805,39.753713,-75.5897993,4.5,20,1,"Sushi Bars, Restaurants, Wholesalers, Professional Services, Japanese, Restaurant Supplies",NA,NA,NA,NA,NA,True,True,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-WY14B9U3ys08E9PwKOB8g,Oishi Sushi & Grill,6929 E 10th St,Indianapolis,IN,46219,39.780987,-86.0468924,3.5,87,0,"Restaurants, Sushi Bars",NA,True,True,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RLPq59fkBLYT4JGtcjHpEA,Ban by Naked Tchopstix,8702 Keystone Crossing,Indianapolis,IN,46240,39.9143668354,-86.1099036575,1.5,10,0,"Vietnamese, Sushi Bars, Restaurants",NA,True,NA,1,NA,True,False,NA,u'no',NA,NA,NA,False,NA,False,NA,NA,NA,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mdlWkVgVv7Tgn3OlZGUxIQ,Sushi Lin,1295 W Duval Mine Rd,Green Valley,AZ,85614,31.9021313,-110.9923649,3.5,77,1,"Sushi Bars, Japanese, Restaurants",NA,True,NA,2,NA,True,True,NA,u'no',"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",True,NA,False,True,NA,False,u'beer_and_wine',True,u'casual',"{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': True, u'classy': True, u'upscale': None}",True,True,NA,u'average',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fzrpwup-gVia-806_ozFkQ,Fortune Star Cuisine,6340 Mae Anne Ave,Reno,NV,89523,39.526385,-119.885437,4,156,1,"Japanese, Chinese, Sushi Bars, Asian Fusion, Restaurants",NA,True,True,2,NA,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,True,True,False,'beer_and_wine',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}",True,True,NA,u'quiet',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0Ixwu5ukFhC5WU7viCf_6w,Hakata Ramen,265 Swedesford Rd,Wayne,PA,19087,40.074256,-75.430951,3.5,179,1,"Ramen, Japanese, Sushi Bars, Restaurants",NA,True,NA,2,NA,True,True,NA,NA,"{'garage': None, 'street': True, 'validated': False, 'lot': None, 'valet': False}",NA,True,False,True,NA,False,u'none',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}",True,True,NA,u'average',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': None, u'dessert': None}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wt3NAVSLT5KXFR7uQF0HbA,La Fusion ,1100 Washington Ave,Philadelphia,PA,19147,39.936254,-75.162051,3.5,30,1,"Lounges, Sushi Bars, Thai, Nightlife, Japanese, Bars, Asian Fusion, Restaurants",NA,True,True,2,False,True,False,False,'free',"{u'valet': False, u'garage': None, u'street': True, u'lot': None, u'validated': None}",True,True,False,True,True,NA,'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,u'no',"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}",True,NA,NA,False,False,NA,NA,NA,NA,NA,NA
o2jFyfUekApybkV2SBjQ-A,Kiku Japanese Fusion,36221 E Lake Rd,Palm Harbor,FL,34685,28.1017022,-82.6925782,3.5,36,0,"Restaurants, Asian Fusion, Sushi Bars, Japanese",NA,True,True,2,NA,True,False,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,True,False,True,True,NA,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
epstNbw4UylgTRuD271E_A,Japanese Village,10238 104 Street NW,Edmonton,AB,T5J 1B8,53.544033,-113.4998224,3.5,41,1,"Japanese, Restaurants, Steakhouses, Sushi Bars, Seafood",NA,NA,False,3,NA,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,NA,False,True,True,False,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,NA,u'very_loud',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wDdtwWo-TxHifDoMGx5Wdw,Wasabi,724 Red Lion Rd,Philadelphia,PA,19115,40.105464,-75.034138,4,49,0,"Japanese, Sushi Bars, Restaurants, Thai",NA,True,False,2,NA,True,True,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,NA,False,False,True,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L0aY9-xBlD0-yWpn1YoSqA,Washoku Bistro,10702 124 Street NW,Edmonton,AB,T5M 0H1,53.5511679,-113.536398,4,82,1,"Restaurants, Korean, Japanese, Sushi Bars",NA,NA,True,2,NA,True,False,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,NA,False,False,True,False,'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
jnNEkOCTFHyLB37HAzM1iQ,Hooks Sushi Bar & Thai Food,1210 9th St N,Saint Petersburg,FL,33705,27.7837466,-82.6468773,3.5,254,1,"Chinese, Japanese, Sushi Bars, Restaurants, Thai",NA,True,True,2,NA,True,False,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",NA,True,False,True,True,NA,u'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,False,'yes_free',NA,NA,NA,NA,NA
A6svWXAKjhWVzkZk5JFRqQ,IOU Sushi,1517 N Milwaukee St,Boise,ID,83704,43.618644,-116.285218,2.5,130,1,"Food, Sushi Bars, Restaurants, Ethnic Food, Specialty Food",NA,True,True,2,NA,True,True,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",NA,NA,False,True,False,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jm8bE3aMTNTQf8IMH-LNHQ,Lava Rock Grille & Sushi,110 Mayfield Common NW,Edmonton,AB,T5P 4B3,53.5439896,-113.6135596,3,48,1,"Barbeque, Restaurants, Steakhouses, Sushi Bars",NA,NA,False,3,NA,True,False,True,u'free',"{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}",True,NA,False,True,True,False,u'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZjwEfrsA2bztSk9SLrPqPA,Kung Fusion Asian Grill,1714 Marsh Rd,Wilmington,DE,19810,39.8014869108,-75.5051711574,3,32,0,"Sushi Bars, Restaurants, Chinese, Asian Fusion",NA,True,NA,2,NA,True,False,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tfBfrVrZwX6OlB_oZqkwkg,Ocean Blue Sushi Bar,13030 N Dale Mabry Hwy,Tampa,FL,33618,28.064511224,-82.5057145511,3,108,0,"Bars, Sushi Bars, Nightlife, Japanese, Restaurants",NA,True,True,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,True,True,True,True,NA,u'full_bar',False,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
v2tctxDffyuHiNGSfb4Umw,Sake Hana,801 Gap Newport Pike,Avondale,PA,19311,39.835114,-75.795283,4,90,1,"Japanese, Sushi Bars, Asian Fusion, Restaurants",NA,True,True,2,NA,True,True,False,'no',"{u'valet': False, u'garage': False, u'street': False, u'lot': None, u'validated': False}",True,True,True,True,True,NA,u'full_bar',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",True,True,NA,'average',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA
oQiX2J7Qdg7pAIAcqrHNrg,Tanoshii,3 Easton Rd,Willow Grove,PA,19090,40.1414732,-75.1167967,5,36,1,"Restaurants, Japanese, Sushi Bars",NA,True,NA,NA,NA,True,True,True,u'free',NA,NA,NA,False,False,True,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA
tzJE88QY8OHxiU4GxOSNrg,Red House II,8756 frankford ave,Philadelphia,PA,19136,40.0493905,-75.0123935,2.5,6,0,"Seafood, Restaurants, Salad, Sushi Bars",NA,True,True,1,NA,True,True,True,'no',NA,NA,NA,False,False,True,NA,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WYVfBAH5GMWp2REVIAt30w,Star Sushi And Thai,10572 E 96th St,Fishers,IN,46037,39.9280015,-85.9827563,4.5,41,1,"Restaurants, Sushi Bars, Japanese, Thai",NA,True,False,NA,NA,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,False,True,True,False,u'beer_and_wine',NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,NA,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
lB0QRhfNQQI0-Znf7hkBXA,Wabi Sabi Japanese Fusion Cafe,35583 US Hwy 19 N,Palm Harbor,FL,34684,28.0953747,-82.7394985,4,70,1,"Food, Coffee & Tea, Japanese, Beer, Wine & Spirits, Restaurants, Sushi Bars",False,True,False,2,NA,True,True,True,u'free',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,True,False,True,True,False,u'beer_and_wine',True,u'casual',"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",True,True,NA,'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,False,True,NA,NA,NA,NA,NA,NA
3HkwNe9sUb3fxSEKrbwucQ,Wasabi On 82nd St Japanese Restaurant & Sushi Bar,5025 E 82nd St,Indianapolis,IN,46250,39.9044184299,-86.0846435442,3.5,187,1,"Food, Restaurants, Sushi Bars, Japanese, Desserts, Asian Fusion",NA,True,False,2,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,NA,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,'no',NA,NA,NA,NA,NA
wB3kLruvx91OJeXKXiSxEA,Ichiban Noodles,8355 Bash St,Indianapolis,IN,46250,39.9082136,-86.0488775,4,140,1,"Noodles, Japanese, Restaurants, Sushi Bars",NA,True,False,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,False,'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gaQNZB18M2qG6g40oj6-8w,Thai Orchid Restaurant,4339 66th St N,Kenneth City,FL,33709,27.8113791,-82.7281233,4,76,1,"Restaurants, Sushi Bars, Thai",NA,True,False,2,NA,True,True,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,u'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fwi4Cd3SjeNCpbN4CeMWNA,Got Sushi?- Japanese Steakhouse,1138 94th Ave N,Saint Petersburg,FL,33702,27.8574934,-82.6487166,4,5,0,"Japanese, Sushi Bars, Restaurants, Steakhouses",NA,True,True,2,NA,True,False,NA,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,True,False,True,None,NA,'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,NA,'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
