,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
82629,,,"('disappointed', 'well')",7.0,,
82639,,,"('know', 'bad')",32.0,,
82641,,,"('rude', 'trying')",6.0,,
82644,,,"('pick', 'said')",9.0,,
82645,,,"('said', 'um')",10.0,,
82660,,,"('traditional', 'japanese')",9.0,,
82671,,,"('priced', 'like')",7.0,,
82718,,,"('chef', 'still')",9.0,,
82722,,,"('rate', 'zero')",12.0,,
82724,,,"('service', 'sadly')",6.0,,
82732,,,"('sushi', 'drinks')",15.0,,
82735,,,"('times', 'weve')",12.0,,
82737,,,,,"('crispy', 'spicy', 'tuna')",6.0
82742,,,"('curly', 'hair')",7.0,,
82748,,,"('make', 'long')",11.0,,
82750,,,"('reservation', 'made')",20.0,,
82761,,,"('waiting', 'second')",10.0,,
82767,,,"('everything', 'order')",10.0,,
82770,,,"('rolls', 'hand')",6.0,,
82772,,,"('orders', 'nigiri')",13.0,,
82774,,,"('us', 'late')",9.0,,
82776,,,"('else', 'server')",6.0,,
82786,,,"('get', 'second')",26.0,,
82787,,,"('order', 'apology')",7.0,,
82788,,,"('apology', 'even')",8.0,,
82789,,,"('offer', 'discount')",13.0,,
82791,,,"('return', 'visit')",6.0,,
82796,,,"('ask', 'will')",6.0,,
82807,,,"('write', 'negative')",18.0,,
82808,,,"('negative', 'yelp')",7.0,,
82810,,,"('great', 'im')",8.0,,
82823,,,,,"('hostess', 'seated', 'us')",8.0
82824,,,"('live', 'around')",6.0,,
82832,,,"('night', 'seemed')",6.0,,
82845,,,"('us', 'phone')",9.0,,
82860,,,"('else', 'want')",10.0,,
82861,,,,,"('sushi', 'taste', 'like')",12.0
82880,,,"('minutes', 'didnt')",20.0,,
82886,,,"('coming', 'kitchen')",8.0,,
82907,,,"('per', 'usual')",6.0,,
82912,,,"('one', 'bad')",25.0,,
82918,,,"('staff', 'will')",17.0,,
82919,,,"('keep', 'coming')",19.0,,
82920,,,"('good', 'options')",7.0,,
82934,,,"('tonight', 'said')",6.0,,
82940,,,"('food', 'guess')",13.0,,
82955,,,"('theres', 'reason')",20.0,,
82966,,,"('back', 'found')",10.0,,
82988,,,,,"('going', 'get', 'food')",6.0
82999,,,"('forgot', 'part')",10.0,,
83000,,,"('sushi', 'dry')",21.0,,
83001,,,"('dry', 'cooked')",18.0,,
83009,,,"('food', 'ask')",27.0,,
83011,,,"('also', 'mediocre')",6.0,,
83012,,,"('worth', 'trip')",13.0,,
83022,,,"('10', 'per')",11.0,,
83027,,,"('celebrate', 'friends')",12.0,,
83030,,,"('however', 'came')",9.0,,
83033,,,"('paid', 'drinks')",13.0,,
83047,,,,,"('just', 'two', 'us')",7.0
83054,,,"('customers', 'worst')",12.0,,
83057,,,"('fool', 'shame')",7.0,,
83060,,,"('ordered', 'via')",21.0,,
83061,,,"('via', 'grubhub')",17.0,,
83065,,,"('pickup', 'time')",13.0,,
83066,,,"('order', 'lost')",13.0,,
83077,,,"('arrived', '30')",12.0,,
83089,,,"('suggest', 'dont')",8.0,,
83090,,,"('go', 'either')",8.0,,
83102,,,"('better', 'chicken')",6.0,,
83104,,,,,"('30', 'minutes', 'time')",6.0
83109,,,"('sauce', 'will')",6.0,,
83111,,,,,"('minutes', 'one', 'came')",14.0
83116,,,"('recommending', 'restaurant')",6.0,,
83117,,,"('back', 'wouldnt')",10.0,,
83118,,,"('wouldnt', 'feed')",9.0,,
83122,,,"('service', 'par')",8.0,,
83124,,,"('manager', 'got')",23.0,,
83135,,,"('even', 'saw')",13.0,,
83148,,,"('eat', 'plate')",6.0,,
83152,,,,,"('really', 'poor', 'service')",7.0
83190,,,"('recent', 'reviews')",16.0,,
83199,,,"('service', 'literally')",8.0,,
83200,,,"('around', '1')",6.0,,
83209,,,,,"('3', 'different', 'servers')",9.0
83219,,,"('overall', 'terrible')",21.0,,
83236,,,"('fish', 'dont')",17.0,,
83237,,,"('get', 'got')",12.0,,
83261,,,"('forward', 'place')",9.0,,
83271,,,"('bad', 'rolls')",7.0,,
83272,,,"('rolls', 'average')",9.0,,
83284,,,"('come', 'got')",9.0,,
83306,,,,,"('mochi', 'ice', 'cream')",13.0
83310,,,"('things', 'ordered')",23.0,,
83315,,,"('many', 'empty')",21.0,,
83317,,,"('service', 'last')",26.0,,
83329,,,"('hour', 'come')",23.0,,
83346,,,"('ended', 'staying')",6.0,,
83348,,,,,"('say', 'wont', 'returning')",9.0
83363,,,"('sushi', 'priced')",9.0,,
83365,,,"('roll', '4')",7.0,,
83366,,,"('pieces', 'one')",6.0,,
83369,,,"('shrimp', 'tail')",8.0,,
83371,,,"('cold', 'didnt')",17.0,,
83382,,,"('cold', 'miso')",10.0,,
83385,,,"('place', 'ordering')",6.0,,
83399,,,"('disappointment', 'went')",10.0,,
83417,,,"('people', 'sit')",9.0,,
83422,,,"('bar', 'seating')",12.0,,
83441,,,"('used', 'frequent')",16.0,,
83442,,,"('frequent', 'customers')",8.0,,
83455,,,"('feels', 'like')",34.0,,
83460,,,,,"('definitely', 'dont', 'recommend')",7.0
83461,,,,,"('dont', 'recommend', 'going')",7.0
83462,,,,,"('recommend', 'going', 'sushi')",6.0
83466,,,,,"('go', 'place', 'sushi')",6.0
83479,,,"('gross', 'will')",7.0,,
83482,,,"('bar', 'least')",9.0,,
83488,,,,,"('couple', 'times', 'ive')",7.0
83499,,,,,"('will', 'find', 'another')",11.0
83504,,,"('around', 'block')",6.0,,
83510,,,,,"('last', 'three', 'times')",15.0
83515,,,"('moment', 'sat')",12.0,,
83517,,,,,"('couldnt', 'even', 'get')",21.0
83520,,,"('2', 'couples')",7.0,,
83523,,,"('later', 'us')",10.0,,
83524,,,"('went', 'said')",7.0,,
83527,,,"('4', 'top')",10.0,,
83529,,,"('back', 'looked')",8.0,,
83536,,,"('said', 'ill')",23.0,,
83541,,,"('25', 'gift')",6.0,,
83549,,,"('including', 'us')",12.0,,
83553,,,"('watched', 'people')",10.0,,
83566,,,"('waiter', 'give')",7.0,,
83567,,,"('us', '50')",18.0,,
83568,,,"('50', 'gift')",9.0,,
83578,,,"('never', 'terrible')",12.0,,
83585,,,"('clearly', 'didnt')",16.0,,
83586,,,"('want', 'business')",26.0,,
83595,,,"('check', 'finally')",18.0,,
83596,,,"('got', 'still')",6.0,,
83602,,,"('ever', 'im')",20.0,,
83603,,,"('im', 'big')",29.0,,
83609,,,"('old', 'stale')",11.0,,
83616,,,"('better', 'judgment')",8.0,,
83625,,,"('friends', 'town')",7.0,,
83630,,,"('eating', 'husband')",8.0,"('star', 'first', 'time')",6.0
83633,,,"('wall', 'next')",6.0,,
83646,,,"('party', 'went')",9.0,,
83648,,,"('told', 'happened')",14.0,,
83650,,,"('know', 'going')",26.0,,
83654,,,"('away', 'manager')",6.0,,
83657,,,"('tonight', 'order')",7.0,,
83691,,,"('arrived', 'however')",7.0,,
83692,,,"('however', 'told')",9.0,,
83696,,,"('3', 'kids')",18.0,,
83707,,,"('bar', 'top')",8.0,,
83725,,,"('opened', 'box')",12.0,,
83734,,,"('like', 'microwaved')",10.0,,
83741,,,"('boyfriend', 'ate')",13.0,,
83746,,,"('day', 'still')",6.0,,
83747,,,"('feel', 'nauseous')",6.0,,
83758,,,"('night', 'absolutely')",8.0,,
83762,,,"('good', 'know')",12.0,,
83769,,,"('visit', 'even')",6.0,,
83771,,,"('contact', 'restaurant')",6.0,,
83772,,,"('since', 'called')",6.0,,
83778,,,"('possible', 'food')",6.0,,
83786,,,"('anniversary', 'dinner')",17.0,,
83791,,,"('manager', 'like')",9.0,,
83802,,,"('ever', 'manager')",8.0,,
83818,,,"('going', 'much')",6.0,,
83827,,,"('items', 'sushi')",13.0,,
83830,,,"('hate', 'writing')",17.0,,
83837,,,"('first', 'things')",12.0,"('feel', 'like', 'im')",11.0
83868,,,"('says', 'something')",9.0,,
83873,,,"('going', 'throw')",7.0,,
83875,,,"('raw', 'egg')",12.0,,
83893,,,"('started', 'laughing')",9.0,,
83902,,,"('manager', 'apologetic')",13.0,,
83917,,,,,"('worse', 'grocery', 'store')",11.0
83918,,,"('ordering', 'delivery')",17.0,,
83937,,,,,"('water', 'tasted', 'like')",11.0
83953,,,"('one', 'three')",26.0,,
83957,,,"('didnt', 'return')",9.0,,
83969,,,"('going', 'didnt')",8.0,,
83971,,,"('put', 'back')",28.0,,
83974,,,"('lots', 'people')",6.0,,
83976,,,,,"('dont', 'make', 'mistake')",8.0
83986,,,,,"('good', 'horrible', 'service')",6.0
83988,,,"('asked', 'glass')",9.0,"('waitress', 'ignored', 'us')",7.0
83990,,,,,"('us', 'whole', 'time')",15.0
83995,,,"('waiting', 'can')",6.0,,
83998,,,"('politely', 'declined')",8.0,,
84002,,,"('couple', 'walked')",10.0,,
84003,,,"('walked', 'without')",20.0,,
84004,,,,,"('horrible', 'horrible', 'service')",14.0
84007,,,"('life', 'ive')",14.0,,
84010,,,"('walk', 'without')",6.0,,
84011,,,,,"('via', 'uber', 'eats')",15.0
84021,,,"('daughter', 'wanted')",12.0,,
84039,,,"('food', 'plus')",6.0,,
84051,,,"('doesnt', 'happen')",14.0,,
84071,,,"('needs', 'serious')",10.0,,
84089,,,"('bill', 'never')",17.0,,
84093,,,"('without', 'finishing')",7.0,,
84096,,,,,"('place', 'second', 'chance')",18.0
84097,,,"('awful', 'customer')",18.0,,
84119,,,"('hair', 'told')",12.0,,
84124,,,"('piece', 'hair')",17.0,,
84125,,,"('hair', 'found')",6.0,,
84128,,,"('tempura', 'salmon')",6.0,,
84142,,,"('maybe', 'place')",14.0,,
84143,,,"('place', 'nasty')",7.0,,
84145,,,"('rude', 'management')",8.0,,
84151,,,"('another', 'dish')",14.0,,
84152,,,"('dish', 'told')",13.0,,
84153,,,"('wrong', 'said')",13.0,,
84159,,,"('changed', 'owners')",11.0,,
84160,,,"('owners', 'food')",7.0,,
84172,,,"('quarter', 'size')",8.0,,
84180,,,"('money', 'bad')",9.0,,
84181,,,"('like', 'day')",9.0,,
84184,,,"('want', 'treated')",11.0,,
84190,,,"('told', '35')",6.0,,
84200,,,"('standing', 'outside')",10.0,,
84202,,,"('like', 'long')",8.0,,
84204,,,"('told', '10')",10.0,,
84216,,,"('lunch', 'told')",8.0,,
84217,,,"('told', 'waited')",9.0,,
84220,,,"('go', 'ive')",9.0,,
84223,,,"('restaurant', 'town')",13.0,,
84229,,,"('japanese', 'cuisine')",20.0,,
84230,,,,,"('bean', 'ice', 'cream')",6.0
84237,,,"('friends', 'said')",7.0,,
84238,,,"('said', 'try')",6.0,,
84243,,,"('arrived', 'hostess')",13.0,,
84245,,,"('like', 'bothering')",17.0,,
84249,,,"('going', 'great')",16.0,,
84250,,,"('great', 'well')",6.0,,
84251,,,"('took', 'waiter')",8.0,,
84256,,,"('slow', 'order')",8.0,,
84259,,,"('forgot', 'one')",21.0,,
84260,,,"('one', 'orders')",23.0,,
84265,,,"('strike', 'two')",6.0,,
84290,,,"('two', 'groups')",12.0,,
84302,,,"('food', 'half')",22.0,,
84309,,,"('place', 'everyone')",6.0,,
84319,,,"('thai', 'pineapple')",8.0,,
84322,,,"('enough', 'give')",12.0,,
84330,,,"('mean', 'bad')",8.0,,
84352,,,,,"('many', 'good', 'restaurants')",6.0
84354,,,"('received', 'bad')",9.0,,
84355,,,"('didnt', 'introduce')",6.0,,
84373,,,"('ordered', 'edamame')",22.0,,
84377,,,"('like', '1')",6.0,,
84381,,,"('come', 'didnt')",6.0,,
84382,,,"('menu', 'came')",9.0,,
84385,,,,,"('20', 'minutes', 'waiting')",19.0
84386,,,"('apologize', 'wait')",7.0,,
84395,,,"('waitress', 'ordered')",9.0,,
84396,,,"('soup', 'instead')",7.0,,
84397,,,"('instead', 'gave')",8.0,,
84400,,,"('salad', 'lettuce')",14.0,,
84401,,,"('lettuce', 'brown')",7.0,,
84417,,,"('time', 'weekend')",6.0,,
84436,,,"('comes', 'us')",8.0,,
84437,,,"('us', 'says')",7.0,,
84440,,,"('now', 'wait')",7.0,,
84444,,,"('reservations', 'said')",8.0,,
84449,,,"('spending', 'much')",6.0,,
84452,,,"('just', 'wait')",15.0,,
84453,,,"('wait', 'server')",9.0,,
84454,,,"('ordered', 'bottle')",14.0,,
84455,,,"('wine', 'asked')",7.0,,
84459,,,"('said', 'already')",20.0,,
84460,,,"('already', 'charged')",7.0,,
84467,,,"('order', 'bottle')",6.0,,
84480,,,"('around', '10')",10.0,,
84481,,,"('10', 'got')",6.0,,
84492,,,"('fine', 'although')",6.0,,
84497,,,"('went', 'bathroom')",27.0,,
84502,,,"('tip', 'didnt')",10.0,,
84511,,,"('back', 'bathroom')",6.0,,
84529,,,"('felt', 'extremely')",9.0,,
84532,,,"('taken', 'advantage')",13.0,,
84533,,,,,"('time', 'will', 'go')",9.0
84538,,,"('us', 'great')",10.0,,
84539,,,"('great', 'night')",13.0,,
84544,,,"('rolls', 'awful')",8.0,,
84547,,,"('fresh', 'spicy')",9.0,,
84560,,,"('quite', 'sure')",12.0,,
84561,,,"('anyone', 'give')",8.0,,
84569,,,"('possibly', 'worst')",45.0,,
84570,,,"('ever', 'flavor')",6.0,,
84574,,,"('said', 'ran')",9.0,,
84575,,,,,"('give', 'us', 'menus')",13.0
84577,,,"('literally', 'tasted')",18.0,,
84578,,,"('bad', 'chinese')",10.0,,
84580,,,,,"('bring', 'us', 'drinks')",6.0
84581,,,"('sauce', 'disgusting')",6.0,,
84583,,,,,"('order', 'ordered', '2')",6.0
84586,,,,,"('quail', 'egg', 'shooters')",9.0
84600,,,"('waiter', 'dropped')",6.0,,
84603,,,"('worse', 'food')",32.0,,
84610,,,"('spot', 'will')",6.0,,
84618,,,"('salmon', 'yellowtail')",23.0,,
84619,,,"('yellowtail', 'scallion')",16.0,,
84629,,,"('hoping', 'just')",8.0,,
84635,,,"('guess', 'good')",7.0,,
84643,,,"('tried', 'first')",17.0,,
84654,,,"('good', 'maybe')",12.0,,
84656,,,,,"('place', 'horrible', 'service')",15.0
84657,,,"('less', 'busy')",6.0,,
84662,,,"('tip', 'bad')",9.0,,
84665,,,"('hibachi', 'came')",8.0,,
84666,,,"('ramen', 'served')",6.0,,
84667,,,"('ramen', 'bowl')",10.0,,
84670,,,"('delivery', 'tonight')",6.0,,
84672,,,"('take', '2')",15.0,,
84673,,,"('hours', 'arrive')",8.0,,
84678,,,"('salad', 'sushi')",10.0,,
84679,,,,,"('charged', '18', 'gratuity')",8.0
84688,,,"('night', 'wife')",9.0,,
84689,,,"('wife', 'two')",6.0,,
84690,,,"('need', 'give')",9.0,,
84693,,,"('drinks', 'told')",14.0,,
84698,,,,,"('got', 'ice', 'cream')",6.0
84706,,,"('wife', 'wanted')",13.0,,
84709,,,"('much', 'expensive')",9.0,,
84716,,,"('ahead', 'ordered')",10.0,,
84717,,,"('ordered', 'kung')",7.0,,
84719,,,,,"('let', 'know', 'will')",12.0
84720,,,,,"('know', 'will', 'never')",7.0
84721,,,"('almost', 'half')",14.0,,
84730,,,"('fairly', 'certain')",6.0,,
84743,,,"('another', 'drink')",24.0,,
84749,,,"('wait', 'good')",11.0,,
84750,,,"('good', '15')",13.0,,
84754,,,"('100', 'gift')",6.0,,
84755,,,"('card', 'asked')",8.0,,
84760,,,,,"('brought', 'wrong', 'order')",6.0
84771,,,"('can', 'charge')",12.0,,
84798,,,"('tip', 'even')",16.0,,
84808,,,"('lady', 'kept')",10.0,,
84816,,,,,"('many', 'positive', 'reviews')",10.0
84817,,,"('looking', 'back')",15.0,,
84818,,,"('back', 'something')",12.0,,
84819,,,"('something', 'said')",13.0,,
84820,,,"('one', 'working')",7.0,,
84824,,,"('unpleasant', 'experience')",25.0,,
84825,,,"('experience', 'think')",7.0,,
84828,,,"('full', 'capacity')",7.0,,
84836,,,"('try', 'order')",12.0,,
84837,,,"('order', '1')",14.0,,
84839,,,"('2', 'salmon')",8.0,,
84843,,,"('salmon', 'even')",6.0,,
84851,,,,,"('just', 'dont', 'go')",19.0
84856,,,"('time', 'awful')",10.0,,
84857,,,"('awful', 'fish')",8.0,,
84862,,,"('lack', 'flavor')",11.0,,
84867,,,"('rice', 'sashimi')",6.0,,
84869,,,"('hoping', 'dont')",16.0,,
84878,,,"('table', 'called')",11.0,,
84879,,,"('many', 'staff')",8.0,,
84884,,,"('called', 'table')",7.0,,
84886,,,"('told', 'friend')",12.0,,
84896,,,"('good', 'nice')",7.0,,
84899,,,,,"('place', 'good', 'food')",6.0
84900,,,,,"('good', 'food', 'horrible')",7.0
84902,,,"('time', 'friend')",20.0,,
84914,,,"('back', 'hate')",10.0,,
84915,,,"('reviews', 'restaurants')",8.0,,
84917,,,"('places', 'can')",22.0,,
84918,,,"('can', 'bad')",12.0,,
84922,,,"('saying', 'place')",10.0,,
84923,,,"('outside', 'one')",11.0,,
84928,,,"('ive', 'walked')",6.0,,
84931,,,"('complete', 'disaster')",9.0,,
84934,,,"('fine', 'waited')",9.0,,
84935,,,"('bar', 'order')",19.0,,
84939,,,"('little', 'surprised')",6.0,,
84941,,,"('3', 'bartenders')",6.0,,
84944,,,"('waiting', 'finally')",14.0,,
84945,,,"('drinks', 'asked')",23.0,,
84946,,,"('asked', 'bartender')",22.0,,
84951,,,"('wait', 'little')",19.0,,
84952,,,"('bit', 'longer')",7.0,,
84956,,,"('left', 'bar')",6.0,"('told', 'us', 'never')",8.0
84961,,,"('past', '2')",16.0,"('go', 'back', 'many')",6.0
84962,,,"('dishes', 'table')",18.0,,
84965,,,"('just', 'assumed')",8.0,,
84969,,,"('yet', 'food')",10.0,,
84970,,,"('food', 'floor')",13.0,,
84975,,,"('surrounding', 'us')",7.0,,
84981,,,"('know', 'kitchen')",6.0,,
84993,,,"('see', 'im')",13.0,,
84994,,,"('im', 'person')",7.0,,
84999,,,"('keep', 'trying')",14.0,,
85005,,,"('roll', 'first')",20.0,,
85006,,,"('first', 'let')",22.0,,
85013,,,"('trying', 'go')",7.0,,
85029,,,"('wear', 'masks')",14.0,,
85051,,,"('seated', '10')",12.0,,
85063,,,"('ask', 'new')",7.0,,
85068,,,"('offered', 'get')",11.0,,
85075,,,"('later', '4')",6.0,,
85080,,,"('7', '8')",10.0,,
85094,,,"('got', 'best')",6.0,,
85095,,,"('order', '15')",16.0,,
85100,,,"('still', 'coming')",9.0,,
85105,,,"('without', 'taking')",7.0,,
85107,,,"('table', 'long')",7.0,,
85108,,,"('long', 'said')",12.0,,
85112,,,"('refilling', 'drinks')",8.0,,
85157,,,,,"('minutes', 'later', 'came')",19.0
85189,,,"('minutes', 'everyone')",8.0,,
85190,,,"('seemed', 'interested')",13.0,,
85191,,,"('interested', 'talking')",6.0,,
85199,,,"('complete', 'lack')",18.0,,
85200,,,"('lack', 'care')",12.0,,
85235,,,"('checked', 'see')",13.0,,
85236,,,"('see', 'charged')",9.0,,
85245,,,,,"('can', 'eat', 'deal')",6.0
85263,,,"('keep', 'things')",6.0,,
85278,,,"('good', 'choice')",11.0,,
85286,,,"('officially', 'done')",9.0,,
85293,,,"('now', 'see')",14.0,,
85333,,,"('also', 'service')",12.0,,
85345,,,"('basically', 'inedible')",9.0,,
85356,,,"('inattentive', 'waitress')",7.0,,
85367,,,"('unprofessional', 'even')",6.0,,
85381,,,"('automatically', 'charged')",7.0,,
85391,,,"('dont', 'offer')",24.0,,
85404,,,"('side', 'rice')",23.0,,
85405,,,"('rice', 'order')",13.0,,
85406,,,"('just', 'side')",6.0,,
85418,,,"('lost', 'loyal')",12.0,,
85421,,,"('30', 'years')",19.0,,
85438,,,"('im', 'coming')",17.0,,
85439,,,"('im', 'calling')",9.0,,
85455,,,"('sad', 'disappointed')",6.0,,
85460,,,"('2', 'shrimp')",19.0,,
85467,,,"('good', 'shrimp')",7.0,,
85484,,,"('good', 'people')",8.0,,
85485,,,"('never', 'see')",24.0,,
85489,,,"('shrimp', 'beef')",6.0,,
85490,,,"('beef', 'lo')",7.0,,
85500,,,,,"('two', 'tables', 'occupied')",6.0
85501,,,"('getting', 'paid')",7.0,,
85504,,,"('little', 'shrimp')",7.0,,
85506,,,"('entire', 'entree')",6.0,,
85509,,,"('im', 'confused')",11.0,,
85514,,,"('experience', 'never')",40.0,,
85517,,,"('people', 'pay')",11.0,,
85518,,,"('pay', 'order')",10.0,,
85519,,,"('take', 'every')",6.0,,
85521,,,"('yesterday', 'last')",6.0,,
85522,,,"('food', 'takeout')",6.0,,
85525,,,"('told', 'mistake')",7.0,,
85527,,,"('order', 'going')",18.0,,
85529,,,"('make', 'big')",8.0,,
85530,,,"('big', 'issue')",6.0,,
85532,,,"('well', 'wont')",9.0,,
85533,,,"('ordering', 'anymore')",8.0,,
85548,,,"('kitchen', 'sushi')",7.0,,
85558,,,"('dishes', 'good')",6.0,,
85561,,,"('restaurant', 'needs')",14.0,,
85568,,,"('today', 'friend')",9.0,,
85576,,,"('however', 'time')",13.0,,
85577,,,"('cant', 'let')",8.0,,
85585,,,"('called', 'waiter')",15.0,,
85586,,,"('waiter', 'showed')",9.0,,
85588,,,"('shrugged', 'said')",12.0,,
85597,,,"('come', 'apologize')",12.0,,
85599,,,"('something', 'nothing')",8.0,,
85606,,,"('given', 'restaurant')",12.0,,
85622,,,"('service', 'happened')",7.0,,
85627,,,"('ordered', 'waited')",17.0,,
85628,,,"('just', 'couple')",10.0,,
85629,,,"('rolls', 'disappointing')",9.0,,
85632,,,"('food', 'awesome')",14.0,,
85634,,,"('vegetable', 'dinner')",7.0,,
85643,,,"('also', 'large')",6.0,,
85644,,,"('large', 'piece')",8.0,,
85647,,,"('small', 'slices')",8.0,,
85651,,,"('dinner', 'served')",8.0,,
85656,,,"('dinner', 'also')",7.0,,
85658,,,,,"('times', 'per', 'week')",7.0
85668,,,,,"('turned', 'us', 'away')",7.0
85678,,,"('will', 'ask')",12.0,,
85680,,,"('around', 'find')",8.0,,
85683,,,,,"('support', 'local', 'restaurants')",9.0
85686,,,"('sushi', 'absolutely')",22.0,,
85692,,,,,"('eat', 'sushi', 'places')",13.0
85693,,,"('sushi', 'avocado')",7.0,,
85695,,,"('put', 'sushi')",19.0,,
85696,,,"('sushi', 'ridiculous')",6.0,,
85698,,,"('taste', 'spicy')",9.0,,
85720,,,"('reviews', 'like')",9.0,,
85721,,,"('like', 'previous')",10.0,,
85726,,,"('1star', 'review')",6.0,,
85731,,,,,"('sushi', 'tasted', 'like')",29.0
85745,,,,,"('just', 'dont', 'know')",11.0
85752,,,"('lose', 'money')",9.0,,
85756,,,,,"('sushi', 'dont', 'go')",8.0
85759,,,"('service', 'make')",7.0,,
85762,,,"('experience', 'especially')",7.0,,
85765,,,"('couple', 'blocks')",9.0,,
85776,,,"('afraid', 'eat')",12.0,,
85783,,,"('eat', 'used')",8.0,,
85784,,,"('recommend', 'will')",17.0,"('service', 'far', 'worst')",6.0
85785,,,,,"('far', 'worst', 'ive')",11.0
85790,,,"('service', 'now')",13.0,,
85791,,,"('new', 'server')",9.0,,
85793,,,"('complete', 'jerk')",8.0,,
85810,,,"('said', 'went')",10.0,,
85812,,,"('month', 'ago')",37.0,,
85819,,,"('place', 'live')",10.0,,
85830,,,"('much', 'ive')",7.0,,
85833,,,"('least', 'dozen')",6.0,,
85855,,,"('chicken', 'wasnt')",17.0,,
85858,,,,,"('food', 'tastes', 'like')",22.0
85861,,,"('3', 'min')",7.0,,
85869,,,"('little', 'longer')",21.0,,
85874,,,"('downright', 'rude')",9.0,,
85875,,,"('rude', 'make')",6.0,,
85878,,,"('burnt', 'rice')",6.0,"('giving', 'another', 'chance')",6.0
85884,,,,,"('crawling', 'across', 'table')",6.0
85897,,,"('food', 'hardly')",9.0,,
85901,,,"('rest', 'experience')",6.0,,
85925,,,"('reading', 'please')",7.0,,
85927,,,,,"('will', 'never', 'order')",108.0
85936,,,"('time', 'chef')",11.0,,
85948,,,"('rice', 'oh')",7.0,,
85953,,,"('another', 'chef')",9.0,,
85963,,,"('use', 'much')",8.0,,
85965,,,"('original', 'owner')",8.0,,
85968,,,,,"('waited', 'almost', 'hour')",23.0
85969,,,"('owner', 'still')",7.0,,
85975,,,"('normal', 'sushi')",15.0,,
85980,,,"('shrimp', 'sushi')",11.0,,
85982,,,"('salad', 'shrimp')",10.0,,
85988,,,"('inside', 'looks')",6.0,,
86000,,,"('sounds', 'like')",26.0,"('dont', 'want', 'eat')",10.0
86003,,,"('say', 'thank')",10.0,,
86004,,,"('good', 'day')",23.0,,
86007,,,"('southern', 'california')",7.0,,
86037,,,"('noodles', 'overcooked')",9.0,,
86064,,,"('mine', 'came')",10.0,,
86065,,,"('wrong', 'ordered')",20.0,,
86074,,,"('coworker', 'ordered')",9.0,,
86080,,,"('told', 'extra')",7.0,,
86095,,,,,"('us', '20', 'minutes')",20.0
